site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,empty
5503800,-2.3274376017526253,1.73445986882202,1.378673229063657,-2.86111756139017,39.58483,-91.99349000000001,-0.5396544178975121,-0.4544458255979049,-0.4544458255979049,-0.028402864099869057,0.028402864099869057,
5507600,-2.4460331483387465,1.8827043020546714,1.6455132088824294,-3.098308654562412,39.43143,-91.67627,-0.42604296149803583,0.17041718459921434,-1.164517428094631,0.6248630101971192,-0.6248630101971192,
5508805,-2.4460331483387465,1.8827043020546714,1.6455132088824294,-3.098308654562412,39.52046,-91.34275,-0.2840286409986906,-0.9088916511958098,0.7100716024967264,-0.6816687383968574,0.6816687383968574,
5514500,-2.3570864883991556,1.8530554154081411,1.70481098217549,-3.1279575412089424,39.0088,-90.97754,0.5680572819973811,0.1420143204993453,1.0793088357950242,-0.05680572819973812,0.05680572819973812,
5525500,-1.9123531887012017,1.9716509619942622,1.586215435589369,-1.7641087554685504,40.63004,-87.72391999999999,1.3633374767937148,-0.2556257768988215,2.1870205356899173,-1.1361145639947623,1.1361145639947623,
5556500,-1.1118332492448848,1.467619889003248,1.2007799091844755,-1.260077682477536,41.36587,-89.49843,0.482848689697774,-0.1420143204993453,0.511251553797643,-0.2272229127989525,0.2272229127989525,
5584500,-1.70481098217549,1.5565665489428386,1.2304287958310058,-1.6455132088824294,40.33032,-90.89624,-0.5396544178975121,0.17041718459921434,-1.3917403408935838,0.511251553797643,-0.511251553797643,
5585000,-1.8530554154081411,1.6455132088824294,1.2007799091844755,-1.823406528761611,40.024770000000004,-90.63179000000001,-0.3976400973981668,-0.1988200486990834,-0.7668773306964645,-0.11361145639947624,0.11361145639947624,
5591550,-2.3570864883991556,1.9123531887012017,2.1198953952269135,-2.772170901450579,39.5067,-88.52756,0.0,1.533754661392929,-1.533754661392929,1.533754661392929,-1.533754661392929,
5592050,-2.3274376017526253,2.0012998486407927,2.1198953952269135,-2.9204153346832307,39.40587,-88.89646,1.1929202921945004,-0.08520859229960717,2.726674953587429,-0.6816687383968574,0.6816687383968574,
